0, 0, Header, 1, 8, 256
1, 0, Start_track
1, 0, Time_signature, 2, 2, 24, 8
1, 0, Key_signature, 0, "minor"
1, 384, Tempo, 652172
1, 87040, Tempo, 652172
1, 87070, Tempo, 661905
1, 87100, Tempo, 671935
1, 87130, Tempo, 682272
1, 87160, Tempo, 692933
1, 87190, Tempo, 703932
1, 87220, Tempo, 715286
1, 87250, Tempo, 727012
1, 87280, Tempo, 739129
1, 87310, Tempo, 751656
1, 87340, Tempo, 764615
1, 87370, Tempo, 778029
1, 87400, Tempo, 791923
1, 87430, Tempo, 806322
1, 87460, Tempo, 821253
1, 87490, Tempo, 836749
1, 87520, Tempo, 852841
1, 87521, End_track
2, 0, Start_track
2, 384, Program_c, 1, 40
2, 384, Control_c, 1, 121, 0
2, 384, Control_c, 1, 64, 0
2, 384, Control_c, 1, 91, 48
2, 384, Control_c, 1, 10, 32
2, 384, Control_c, 1, 7, 126
2, 384, Title_t, "Violin Solo"
2, 384, Note_on_c, 1, 76, 68
2, 512, Note_off_c, 1, 76, 0
2, 512, Note_on_c, 1, 81, 86
2, 768, Note_off_c, 1, 81, 0
2, 896, Note_on_c, 1, 76, 69
2, 1024, Note_off_c, 1, 76, 0
2, 1024, Note_on_c, 1, 77, 84
2, 1280, Note_off_c, 1, 77, 0
2, 1408, Note_on_c, 1, 74, 70
2, 1536, Note_off_c, 1, 74, 0
2, 1536, Note_on_c, 1, 76, 80
2, 1600, Note_on_c, 1, 74, 75
2, 1601, Note_off_c, 1, 76, 0
2, 1664, Note_on_c, 1, 72, 71
2, 1665, Note_off_c, 1, 74, 0
2, 1728, Note_on_c, 1, 76, 76
2, 1729, Note_off_c, 1, 72, 0
2, 1788, Note_off_c, 1, 76, 0
2, 1792, Note_on_c, 1, 74, 72
2, 1856, Note_on_c, 1, 72, 70
2, 1857, Note_off_c, 1, 74, 0
2, 1920, Note_on_c, 1, 71, 72
2, 1921, Note_off_c, 1, 72, 0
2, 1984, Note_on_c, 1, 74, 75
2, 1985, Note_off_c, 1, 71, 0
2, 2044, Note_off_c, 1, 74, 0
2, 2048, Note_on_c, 1, 72, 71
2, 2176, Note_off_c, 1, 72, 0
2, 2176, Note_on_c, 1, 69, 71
2, 2304, Note_off_c, 1, 69, 0
2, 2368, Note_on_c, 1, 69, 67
2, 2432, Note_on_c, 1, 68, 61
2, 2433, Note_off_c, 1, 69, 0
2, 2496, Note_on_c, 1, 69, 82
2, 2497, Note_off_c, 1, 68, 0
2, 2556, Note_off_c, 1, 69, 0
2, 2560, Note_on_c, 1, 71, 82
2, 2624, Note_off_c, 1, 71, 0
2, 2624, Note_on_c, 1, 69, 70
2, 2688, Note_on_c, 1, 68, 62
2, 2689, Note_off_c, 1, 69, 0
2, 2752, Note_on_c, 1, 69, 77
2, 2753, Note_off_c, 1, 68, 0
2, 2812, Note_off_c, 1, 69, 0
2, 2816, Note_on_c, 1, 72, 85
2, 2880, Note_off_c, 1, 72, 0
2, 2880, Note_on_c, 1, 69, 70
2, 2944, Note_on_c, 1, 68, 64
2, 2945, Note_off_c, 1, 69, 0
2, 3008, Note_on_c, 1, 69, 77
2, 3009, Note_off_c, 1, 68, 0
2, 3068, Note_off_c, 1, 69, 0
2, 3072, Note_on_c, 1, 74, 88
2, 3136, Note_off_c, 1, 74, 0
2, 3136, Note_on_c, 1, 69, 67
2, 3200, Note_on_c, 1, 68, 62
2, 3201, Note_off_c, 1, 69, 0
2, 3264, Note_on_c, 1, 69, 82
2, 3265, Note_off_c, 1, 68, 0
2, 3324, Note_off_c, 1, 69, 0
2, 3328, Note_on_c, 1, 76, 88
2, 3392, Note_off_c, 1, 76, 0
2, 3392, Note_on_c, 1, 69, 68
2, 3456, Note_on_c, 1, 68, 57
2, 3457, Note_off_c, 1, 69, 0
2, 3520, Note_on_c, 1, 69, 83
2, 3521, Note_off_c, 1, 68, 0
2, 3580, Note_off_c, 1, 69, 0
2, 3584, Note_on_c, 1, 77, 96
2, 3648, Note_on_c, 1, 79, 108
2, 3649, Note_off_c, 1, 77, 0
2, 3712, Note_on_c, 1, 77, 76
2, 3713, Note_off_c, 1, 79, 0
2, 3772, Note_off_c, 1, 77, 0
2, 3776, Note_on_c, 1, 76, 73
2, 3840, Note_off_c, 1, 76, 0
2, 3840, Note_on_c, 1, 74, 73
2, 3904, Note_off_c, 1, 74, 0
2, 3904, Note_on_c, 1, 72, 72
2, 3968, Note_off_c, 1, 72, 0
2, 3968, Note_on_c, 1, 71, 73
2, 4032, Note_off_c, 1, 71, 0
2, 4032, Note_on_c, 1, 69, 71
2, 4096, Note_off_c, 1, 69, 0
2, 4096, Note_on_c, 1, 68, 70
2, 4224, Note_off_c, 1, 68, 0
2, 4224, Note_on_c, 1, 64, 66
2, 4352, Note_off_c, 1, 64, 0
2, 4352, Note_on_c, 1, 83, 99
2, 4736, Note_off_c, 1, 83, 0
2, 4736, Note_on_c, 1, 81, 64
2, 4800, Note_off_c, 1, 81, 0
2, 4800, Note_on_c, 1, 80, 71
2, 4864, Note_off_c, 1, 80, 0
2, 4864, Note_on_c, 1, 81, 81
2, 4992, Note_off_c, 1, 81, 0
2, 4992, Note_on_c, 1, 84, 80
2, 5248, Note_off_c, 1, 84, 0
2, 5248, Note_on_c, 1, 78, 66
2, 5376, Note_off_c, 1, 78, 0
2, 5376, Note_on_c, 1, 81, 83
2, 5760, Note_off_c, 1, 81, 0
2, 5760, Note_on_c, 1, 79, 69
2, 5824, Note_off_c, 1, 79, 0
2, 5824, Note_on_c, 1, 78, 71
2, 5888, Note_off_c, 1, 78, 0
2, 5888, Note_on_c, 1, 79, 77
2, 6016, Note_off_c, 1, 79, 0
2, 6016, Note_on_c, 1, 83, 80
2, 6198, Note_off_c, 1, 83, 0
2, 6208, Note_on_c, 1, 81, 67
2, 6272, Note_off_c, 1, 81, 0
2, 6272, Note_on_c, 1, 79, 68
2, 6336, Note_off_c, 1, 79, 0
2, 6336, Note_on_c, 1, 78, 76
2, 6400, Note_off_c, 1, 78, 0
2, 6400, Note_on_c, 1, 76, 74
2, 6784, Note_off_c, 1, 76, 0
2, 6784, Note_on_c, 1, 78, 77
2, 6848, Note_off_c, 1, 78, 0
2, 6848, Note_on_c, 1, 79, 79
2, 6912, Note_off_c, 1, 79, 0
2, 6912, Note_on_c, 1, 81, 79
2, 7040, Note_off_c, 1, 81, 0
2, 7040, Note_on_c, 1, 72, 60
2, 7168, Note_off_c, 1, 72, 0
2, 7168, Note_on_c, 1, 71, 71
2, 7296, Note_off_c, 1, 71, 0
2, 7296, Note_on_c, 1, 81, 96
2, 7424, Note_off_c, 1, 81, 0
2, 7424, Note_on_c, 1, 79, 75
2, 7552, Note_off_c, 1, 79, 0
2, 7552, Note_on_c, 1, 71, 57
2, 7680, Note_off_c, 1, 71, 0
2, 7680, Note_on_c, 1, 69, 68
2, 7744, Note_on_c, 1, 71, 69
2, 7745, Note_off_c, 1, 69, 0
2, 7808, Note_on_c, 1, 72, 82
2, 7809, Note_off_c, 1, 71, 0
2, 7868, Note_off_c, 1, 72, 0
2, 7872, Note_on_c, 1, 71, 71
2, 7936, Note_off_c, 1, 71, 0
2, 7936, Note_on_c, 1, 69, 75
2, 8000, Note_off_c, 1, 69, 0
2, 8000, Note_on_c, 1, 67, 69
2, 8064, Note_off_c, 1, 67, 0
2, 8064, Note_on_c, 1, 66, 72
2, 8128, Note_off_c, 1, 66, 0
2, 8128, Note_on_c, 1, 64, 68
2, 8192, Note_off_c, 1, 64, 0
2, 8192, Note_on_c, 1, 63, 70
2, 8320, Note_off_c, 1, 63, 0
2, 8320, Note_on_c, 1, 72, 91
2, 8448, Note_off_c, 1, 72, 0
2, 8448, Note_on_c, 1, 71, 72
2, 8576, Note_off_c, 1, 71, 0
2, 8576, Note_on_c, 1, 76, 90
2, 8704, Note_off_c, 1, 76, 0
2, 8704, Note_on_c, 1, 79, 81
2, 8960, Note_off_c, 1, 79, 0
2, 8960, Note_on_c, 1, 78, 75
2, 8988, Note_off_c, 1, 78, 0
2, 8994, Note_on_c, 1, 79, 75
2, 9021, Note_off_c, 1, 79, 0
2, 9026, Note_on_c, 1, 78, 75
2, 9051, Note_off_c, 1, 78, 0
2, 9056, Note_on_c, 1, 79, 75
2, 9080, Note_off_c, 1, 79, 0
2, 9085, Note_on_c, 1, 78, 75
2, 9108, Note_off_c, 1, 78, 0
2, 9114, Note_on_c, 1, 79, 75
2, 9137, Note_off_c, 1, 79, 0
2, 9145, Note_on_c, 1, 78, 75
2, 9169, Note_off_c, 1, 78, 0
2, 9177, Note_on_c, 1, 79, 75
2, 9202, Note_off_c, 1, 79, 0
2, 9211, Note_on_c, 1, 78, 75
2, 9215, Note_off_c, 1, 78, 0
2, 9216, Note_on_c, 1, 78, 78
2, 9280, Note_on_c, 1, 79, 82
2, 9281, Note_off_c, 1, 78, 0
2, 9344, Note_on_c, 1, 81, 81
2, 9345, Note_off_c, 1, 79, 0
2, 9404, Note_off_c, 1, 81, 0
2, 9408, Note_on_c, 1, 78, 69
2, 9472, Note_off_c, 1, 78, 0
2, 9472, Note_on_c, 1, 75, 69
2, 9536, Note_on_c, 1, 76, 71
2, 9537, Note_off_c, 1, 75, 0
2, 9600, Note_on_c, 1, 78, 81
2, 9601, Note_off_c, 1, 76, 0
2, 9660, Note_off_c, 1, 78, 0
2, 9664, Note_on_c, 1, 75, 65
2, 9728, Note_off_c, 1, 75, 0
2, 9728, Note_on_c, 1, 83, 91
2, 9856, Note_off_c, 1, 83, 0
2, 9856, Note_on_c, 1, 76, 64
2, 9984, Note_off_c, 1, 76, 0
2, 9984, Note_on_c, 1, 78, 80
2, 10112, Note_off_c, 1, 78, 0
2, 10112, Note_on_c, 1, 75, 71
2, 10240, Note_off_c, 1, 75, 0
2, 10240, Note_on_c, 1, 76, 79
2, 10304, Note_off_c, 1, 76, 0
2, 10304, Note_on_c, 1, 74, 70
2, 10368, Note_off_c, 1, 74, 0
2, 10368, Note_on_c, 1, 72, 68
2, 10432, Note_off_c, 1, 72, 0
2, 10432, Note_on_c, 1, 71, 75
2, 10496, Note_off_c, 1, 71, 0
2, 10496, Note_on_c, 1, 69, 70
2, 10624, Note_off_c, 1, 69, 0
2, 10624, Note_on_c, 1, 69, 77
2, 10752, Note_off_c, 1, 69, 0
2, 10752, Note_on_c, 1, 69, 81
2, 10816, Note_off_c, 1, 69, 0
2, 10816, Note_on_c, 1, 71, 82
2, 10880, Note_off_c, 1, 71, 0
2, 10880, Note_on_c, 1, 72, 84
2, 11072, Note_off_c, 1, 72, 0
2, 11072, Note_on_c, 1, 71, 69
2, 11136, Note_off_c, 1, 71, 0
2, 11136, Note_on_c, 1, 69, 69
2, 11200, Note_off_c, 1, 69, 0
2, 11200, Note_on_c, 1, 67, 72
2, 11264, Note_off_c, 1, 67, 0
2, 11264, Note_on_c, 1, 66, 76
2, 11328, Note_off_c, 1, 66, 0
2, 11328, Note_on_c, 1, 67, 78
2, 11392, Note_off_c, 1, 67, 0
2, 11392, Note_on_c, 1, 69, 84
2, 11584, Note_on_c, 1, 67, 72
2, 11587, Note_off_c, 1, 69, 0
2, 11644, Note_off_c, 1, 67, 0
2, 11648, Note_on_c, 1, 66, 77
2, 11712, Note_off_c, 1, 66, 0
2, 11712, Note_on_c, 1, 64, 71
2, 11776, Note_off_c, 1, 64, 0
2, 11776, Note_on_c, 1, 63, 70
2, 11840, Note_off_c, 1, 63, 0
2, 11904, Note_on_c, 1, 71, 94
2, 11968, Note_off_c, 1, 71, 0
2, 12032, Note_on_c, 1, 67, 69
2, 12060, Note_off_c, 1, 67, 0
2, 12064, Note_on_c, 1, 69, 69
2, 12089, Note_off_c, 1, 69, 0
2, 12096, Note_on_c, 1, 67, 69
2, 12121, Note_off_c, 1, 67, 0
2, 12127, Note_on_c, 1, 69, 69
2, 12151, Note_off_c, 1, 69, 0
2, 12160, Note_on_c, 1, 66, 71
2, 12224, Note_on_c, 1, 64, 67
2, 12225, Note_off_c, 1, 66, 0
2, 12284, Note_off_c, 1, 64, 0
2, 12288, Note_on_c, 1, 64, 73
2, 12544, Note_off_c, 1, 64, 0
2, 12608, Note_on_c, 1, 76, 68
2, 12672, Note_on_c, 1, 74, 63
2, 12673, Note_off_c, 1, 76, 0
2, 12736, Note_on_c, 1, 76, 84
2, 12737, Note_off_c, 1, 74, 0
2, 12796, Note_off_c, 1, 76, 0
2, 12800, Note_on_c, 1, 81, 87
2, 12864, Note_off_c, 1, 81, 0
2, 12864, Note_on_c, 1, 80, 68
2, 12928, Note_off_c, 1, 80, 0
2, 12928, Note_on_c, 1, 81, 82
2, 13120, Note_off_c, 1, 81, 0
2, 13120, Note_on_c, 1, 76, 68
2, 13184, Note_on_c, 1, 74, 68
2, 13185, Note_off_c, 1, 76, 0
2, 13248, Note_on_c, 1, 76, 81
2, 13249, Note_off_c, 1, 74, 0
2, 13308, Note_off_c, 1, 76, 0
2, 13312, Note_on_c, 1, 84, 93
2, 13440, Note_on_c, 1, 83, 86
2, 13442, Note_off_c, 1, 84, 0
2, 13622, Note_off_c, 1, 83, 0
2, 13632, Note_on_c, 1, 76, 60
2, 13696, Note_on_c, 1, 74, 54
2, 13697, Note_off_c, 1, 76, 0
2, 13760, Note_on_c, 1, 76, 77
2, 13761, Note_off_c, 1, 74, 0
2, 13820, Note_off_c, 1, 76, 0
2, 13824, Note_on_c, 1, 83, 96
2, 13888, Note_off_c, 1, 83, 0
2, 13888, Note_on_c, 1, 81, 71
2, 13952, Note_off_c, 1, 81, 0
2, 13952, Note_on_c, 1, 83, 81
2, 14144, Note_off_c, 1, 83, 0
2, 14144, Note_on_c, 1, 76, 61
2, 14208, Note_on_c, 1, 74, 52
2, 14209, Note_off_c, 1, 76, 0
2, 14272, Note_on_c, 1, 76, 82
2, 14273, Note_off_c, 1, 74, 0
2, 14332, Note_off_c, 1, 76, 0
2, 14336, Note_on_c, 1, 86, 91
2, 14464, Note_on_c, 1, 84, 90
2, 14466, Note_off_c, 1, 86, 0
2, 14646, Note_off_c, 1, 84, 0
2, 14656, Note_on_c, 1, 76, 60
2, 14720, Note_on_c, 1, 74, 52
2, 14721, Note_off_c, 1, 76, 0
2, 14784, Note_on_c, 1, 76, 82
2, 14785, Note_off_c, 1, 74, 0
2, 14844, Note_off_c, 1, 76, 0
2, 14848, Note_on_c, 1, 84, 91
2, 14912, Note_on_c, 1, 83, 93
2, 14913, Note_off_c, 1, 84, 0
2, 14976, Note_on_c, 1, 81, 70
2, 14977, Note_off_c, 1, 83, 0
2, 15036, Note_off_c, 1, 81, 0
2, 15040, Note_on_c, 1, 79, 69
2, 15104, Note_off_c, 1, 79, 0
2, 15104, Note_on_c, 1, 77, 73
2, 15168, Note_off_c, 1, 77, 0
2, 15168, Note_on_c, 1, 74, 68
2, 15232, Note_off_c, 1, 74, 0
2, 15232, Note_on_c, 1, 72, 72
2, 15296, Note_off_c, 1, 72, 0
2, 15296, Note_on_c, 1, 74, 82
2, 15360, Note_off_c, 1, 74, 0
2, 15360, Note_on_c, 1, 83, 96
2, 15424, Note_on_c, 1, 81, 95
2, 15425, Note_off_c, 1, 83, 0
2, 15488, Note_on_c, 1, 79, 73
2, 15489, Note_off_c, 1, 81, 0
2, 15548, Note_off_c, 1, 79, 0
2, 15552, Note_on_c, 1, 77, 72
2, 15616, Note_off_c, 1, 77, 0
2, 15616, Note_on_c, 1, 76, 73
2, 15680, Note_off_c, 1, 76, 0
2, 15680, Note_on_c, 1, 72, 70
2, 15744, Note_off_c, 1, 72, 0
2, 15744, Note_on_c, 1, 71, 72
2, 15808, Note_off_c, 1, 71, 0
2, 15808, Note_on_c, 1, 72, 81
2, 15872, Note_off_c, 1, 72, 0
2, 15872, Note_on_c, 1, 81, 95
2, 15936, Note_on_c, 1, 79, 91
2, 15937, Note_off_c, 1, 81, 0
2, 16000, Note_on_c, 1, 77, 72
2, 16001, Note_off_c, 1, 79, 0
2, 16060, Note_off_c, 1, 77, 0
2, 16064, Note_on_c, 1, 76, 72
2, 16128, Note_off_c, 1, 76, 0
2, 16128, Note_on_c, 1, 74, 69
2, 16192, Note_off_c, 1, 74, 0
2, 16192, Note_on_c, 1, 71, 66
2, 16256, Note_on_c, 1, 69, 63
2, 16257, Note_off_c, 1, 71, 0
2, 16320, Note_on_c, 1, 71, 84
2, 16321, Note_off_c, 1, 69, 0
2, 16380, Note_off_c, 1, 71, 0
2, 16384, Note_on_c, 1, 80, 90
2, 16448, Note_on_c, 1, 81, 96
2, 16449, Note_off_c, 1, 80, 0
2, 16512, Note_on_c, 1, 80, 78
2, 16513, Note_off_c, 1, 81, 0
2, 16572, Note_off_c, 1, 80, 0
2, 16576, Note_on_c, 1, 78, 71
2, 16640, Note_off_c, 1, 78, 0
2, 16640, Note_on_c, 1, 76, 77
2, 16704, Note_off_c, 1, 76, 0
2, 16704, Note_on_c, 1, 74, 73
2, 16768, Note_off_c, 1, 74, 0
2, 16768, Note_on_c, 1, 72, 68
2, 16832, Note_off_c, 1, 72, 0
2, 16832, Note_on_c, 1, 71, 64
2, 16896, Note_off_c, 1, 71, 0
2, 16896, Note_on_c, 1, 72, 83
2, 16960, Note_off_c, 1, 72, 0
2, 16960, Note_on_c, 1, 74, 83
2, 17024, Note_off_c, 1, 74, 0
2, 17024, Note_on_c, 1, 72, 70
2, 17088, Note_off_c, 1, 72, 0
2, 17088, Note_on_c, 1, 71, 72
2, 17152, Note_off_c, 1, 71, 0
2, 17152, Note_on_c, 1, 69, 72
2, 17216, Note_off_c, 1, 69, 0
2, 17216, Note_on_c, 1, 81, 98
2, 17280, Note_off_c, 1, 81, 0
2, 17280, Note_on_c, 1, 76, 68
2, 17344, Note_off_c, 1, 76, 0
2, 17344, Note_on_c, 1, 79, 81
2, 17408, Note_off_c, 1, 79, 0
2, 17408, Note_on_c, 1, 77, 73
2, 17472, Note_on_c, 1, 79, 78
2, 17473, Note_off_c, 1, 77, 0
2, 17536, Note_on_c, 1, 77, 69
2, 17537, Note_off_c, 1, 79, 0
2, 17596, Note_off_c, 1, 77, 0
2, 17600, Note_on_c, 1, 76, 67
2, 17664, Note_off_c, 1, 76, 0
2, 17664, Note_on_c, 1, 74, 74
2, 17728, Note_off_c, 1, 74, 0
2, 17728, Note_on_c, 1, 72, 67
2, 17792, Note_off_c, 1, 72, 0
2, 17792, Note_on_c, 1, 71, 73
2, 17856, Note_off_c, 1, 71, 0
2, 17856, Note_on_c, 1, 69, 68
2, 17920, Note_off_c, 1, 69, 0
2, 17920, Note_on_c, 1, 71, 87
2, 17984, Note_off_c, 1, 71, 0
2, 17984, Note_on_c, 1, 72, 81
2, 18048, Note_off_c, 1, 72, 0
2, 18048, Note_on_c, 1, 71, 72
2, 18112, Note_off_c, 1, 71, 0
2, 18112, Note_on_c, 1, 69, 76
2, 18176, Note_off_c, 1, 69, 0
2, 18176, Note_on_c, 1, 67, 70
2, 18240, Note_off_c, 1, 67, 0
2, 18240, Note_on_c, 1, 79, 98
2, 18304, Note_off_c, 1, 79, 0
2, 18304, Note_on_c, 1, 74, 68
2, 18368, Note_off_c, 1, 74, 0
2, 18368, Note_on_c, 1, 77, 83
2, 18432, Note_off_c, 1, 77, 0
2, 18432, Note_on_c, 1, 76, 75
2, 18496, Note_on_c, 1, 77, 79
2, 18497, Note_off_c, 1, 76, 0
2, 18560, Note_on_c, 1, 76, 72
2, 18561, Note_off_c, 1, 77, 0
2, 18620, Note_off_c, 1, 76, 0
2, 18624, Note_on_c, 1, 74, 71
2, 18688, Note_off_c, 1, 74, 0
2, 18688, Note_on_c, 1, 72, 71
2, 18752, Note_off_c, 1, 72, 0
2, 18752, Note_on_c, 1, 71, 72
2, 18816, Note_off_c, 1, 71, 0
2, 18816, Note_on_c, 1, 69, 72
2, 18880, Note_off_c, 1, 69, 0
2, 18880, Note_on_c, 1, 67, 68
2, 18944, Note_off_c, 1, 67, 0
2, 18944, Note_on_c, 1, 69, 80
2, 19008, Note_off_c, 1, 69, 0
2, 19008, Note_on_c, 1, 70, 82
2, 19072, Note_off_c, 1, 70, 0
2, 19072, Note_on_c, 1, 69, 74
2, 19136, Note_off_c, 1, 69, 0
2, 19136, Note_on_c, 1, 67, 71
2, 19200, Note_off_c, 1, 67, 0
2, 19200, Note_on_c, 1, 65, 69
2, 19264, Note_off_c, 1, 65, 0
2, 19264, Note_on_c, 1, 77, 98
2, 19328, Note_off_c, 1, 77, 0
2, 19328, Note_on_c, 1, 72, 69
2, 19392, Note_off_c, 1, 72, 0
2, 19392, Note_on_c, 1, 76, 81
2, 19456, Note_off_c, 1, 76, 0
2, 19456, Note_on_c, 1, 74, 71
2, 19520, Note_on_c, 1, 76, 76
2, 19521, Note_off_c, 1, 74, 0
2, 19584, Note_on_c, 1, 74, 70
2, 19585, Note_off_c, 1, 76, 0
2, 19644, Note_off_c, 1, 74, 0
2, 19648, Note_on_c, 1, 72, 72
2, 19712, Note_off_c, 1, 72, 0
2, 19712, Note_on_c, 1, 71, 74
2, 19776, Note_off_c, 1, 71, 0
2, 19776, Note_on_c, 1, 69, 72
2, 19840, Note_off_c, 1, 69, 0
2, 19840, Note_on_c, 1, 68, 73
2, 19904, Note_off_c, 1, 68, 0
2, 19904, Note_on_c, 1, 66, 67
2, 19968, Note_off_c, 1, 66, 0
2, 19968, Note_on_c, 1, 68, 83
2, 20032, Note_off_c, 1, 68, 0
2, 20032, Note_on_c, 1, 69, 82
2, 20096, Note_off_c, 1, 69, 0
2, 20096, Note_on_c, 1, 68, 74
2, 20160, Note_off_c, 1, 68, 0
2, 20160, Note_on_c, 1, 66, 70
2, 20224, Note_off_c, 1, 66, 0
2, 20224, Note_on_c, 1, 64, 69
2, 20288, Note_off_c, 1, 64, 0
2, 20288, Note_on_c, 1, 76, 99
2, 20352, Note_off_c, 1, 76, 0
2, 20352, Note_on_c, 1, 71, 70
2, 20416, Note_off_c, 1, 71, 0
2, 20416, Note_on_c, 1, 74, 79
2, 20480, Note_off_c, 1, 74, 0
2, 20480, Note_on_c, 1, 72, 73
2, 20544, Note_on_c, 1, 74, 78
2, 20545, Note_off_c, 1, 72, 0
2, 20608, Note_on_c, 1, 72, 68
2, 20609, Note_off_c, 1, 74, 0
2, 20668, Note_off_c, 1, 72, 0
2, 20672, Note_on_c, 1, 71, 74
2, 20736, Note_off_c, 1, 71, 0
2, 20736, Note_on_c, 1, 69, 69
2, 20800, Note_off_c, 1, 69, 0
2, 20800, Note_on_c, 1, 81, 98
2, 20864, Note_off_c, 1, 81, 0
2, 20864, Note_on_c, 1, 76, 68
2, 20928, Note_off_c, 1, 76, 0
2, 20928, Note_on_c, 1, 79, 82
2, 20992, Note_off_c, 1, 79, 0
2, 20992, Note_on_c, 1, 77, 74
2, 21056, Note_on_c, 1, 79, 78
2, 21057, Note_off_c, 1, 77, 0
2, 21120, Note_on_c, 1, 77, 76
2, 21121, Note_off_c, 1, 79, 0
2, 21180, Note_off_c, 1, 77, 0
2, 21184, Note_on_c, 1, 76, 72
2, 21248, Note_off_c, 1, 76, 0
2, 21248, Note_on_c, 1, 74, 69
2, 21312, Note_off_c, 1, 74, 0
2, 21312, Note_on_c, 1, 77, 84
2, 21376, Note_off_c, 1, 77, 0
2, 21376, Note_on_c, 1, 71, 66
2, 21440, Note_off_c, 1, 71, 0
2, 21440, Note_on_c, 1, 74, 80
2, 21504, Note_off_c, 1, 74, 0
2, 21504, Note_on_c, 1, 76, 79
2, 21568, Note_off_c, 1, 76, 0
2, 21568, Note_on_c, 1, 74, 76
2, 21632, Note_off_c, 1, 74, 0
2, 21632, Note_on_c, 1, 72, 72
2, 21696, Note_off_c, 1, 72, 0
2, 21696, Note_on_c, 1, 76, 83
2, 21760, Note_off_c, 1, 76, 0
2, 21760, Note_on_c, 1, 74, 75
2, 21824, Note_off_c, 1, 74, 0
2, 21824, Note_on_c, 1, 72, 70
2, 21888, Note_off_c, 1, 72, 0
2, 21888, Note_on_c, 1, 71, 68
2, 21952, Note_off_c, 1, 71, 0
2, 21952, Note_on_c, 1, 74, 83
2, 22016, Note_off_c, 1, 74, 0
2, 22016, Note_on_c, 1, 72, 72
2, 22080, Note_off_c, 1, 72, 0
2, 22144, Note_on_c, 1, 69, 72
2, 22208, Note_off_c, 1, 69, 0
2, 22336, Note_on_c, 1, 64, 68
2, 22400, Note_off_c, 1, 64, 0
2, 22400, Note_on_c, 1, 69, 86
2, 22464, Note_off_c, 1, 69, 0
2, 22464, Note_on_c, 1, 72, 86
